A,B,C,D
300.6637015492427,347.4814007357838,416.50541688892184,526.6046489079549
317.53005673825777,346.82270594556013,351.00446779597513,441.7527958686214
286.73051574036197,287.43516574414804,420.96312458868135,451.6965224188029
305.5978500007032,323.12348276658753,354.5646127944315,364.39724947326033
338.596087085619,281.20413396694045,322.18708967735205,345.1477991316958
313.38682698361697,306.26301394703364,410.5365482944022,454.6486162910405
282.8755775029931,302.2410663100571,345.02252822735545,472.8761297620769
327.99201787760285,390.548461464603,359.71323747023615,464.41553743235846
301.7497118004385,352.0579204624941,401.0851263848208,503.635562308841
385.0794321569448,362.6970399333662,471.92435997841494,601.3864105010113
282.2647113118025,312.83463492906,391.99899216240533,306.6683017781238
332.0225252149616,389.9649682006458,465.66620274915164,406.83016700992823
198.34105833499507,328.84609940280814,402.7332888146387,386.55095903683355
145.00236210854902,368.8022733851324,397.64367518623834,413.00198555604055
98.82296748803797,360.50333285173167,359.3494232332578,365.02048242279284
168.49025244014354,358.54126043865216,377.95734580005086,246.5266175588908
159.49532944520803,322.09163568902034,356.62298364859873,421.1646162234943
151.624842413294,360.9691443963366,365.0209292031418,546.714913649964
76.43031512707793,223.26406362242045,456.60797146082007,298.1874396907511
154.40282939200574,351.6086990454517,279.7690906895563,476.1047481338418
121.23620819088103,325.42181780754595,354.7043969364313,378.73505796044077
131.9244458949162,295.2254648808795,485.590127389228,605.883184794226
208.2972542326912,349.9523167653398,433.0293138404669,495.39704881198975
271.1384149532569,324.2974204466914,339.3547702792806,533.3827432327417
315.7074184828237,271.4060727489976,442.8620231440452,439.521137811466
212.8193354014436,393.6308846322702,474.1381899508661,217.26252202515997
259.0832893579783,334.9313102719737,364.26544600142194,241.0247949839519
320.3084525340512,358.47598494445737,492.0426977612474,221.58990236979616
248.77468124362636,286.15497600373027,267.94819610076377,322.40897226482184
267.60600313692277,294.96052386991227,379.5367978473041,267.9160567962487
226.87811848668207,380.5106605901864,489.3845834203529,76.54223668763171
193.7809503513671,316.8448752234314,337.1997528113245,214.36282153932248
215.42352324439804,269.74455722611583,433.4395694110963,166.65991046407785
193.1920864989229,295.03123612106475,444.9741023996744,210.2789409870548
296.3990293685309,306.8690774830255,354.43455644165437,214.45411607707288
214.1319445411081,355.15935629769285,405.48204259701896,230.11086270387
179.7389214573994,244.38418171155098,507.0571277507401,253.65372851885868
73.82920301393868,330.41504785638944,406.52269795724214,278.79432561875126
121.32761329332959,298.4544905769045,335.5071094271165,324.36847489408115
162.55051292710445,400.36337267580757,477.13988364265936,246.70046418247767
311.465475918367,364.5782971490564,222.2201595783758,360.7136879099287
135.4043817217189,318.1006503227171,395.9916698221158,419.0036457515222
76.2549307604277,386.65808057483815,369.2683393350351,433.3583840950606
105.99337262405993,403.2404261930184,338.73876740861056,205.3560259390808
83.0059504924028,367.4249089337581,478.4408045422366,293.14296733500726
205.07753637945308,367.4647421726568,425.3212335977035,439.60775080832724
223.09009274729468,350.3934385830521,391.6730962154051,352.5265646204937
351.86669093798287,406.8069949334786,344.7604349474736,285.80772422276596
293.858282922993,355.0079296090887,366.932164864489,463.57016659855503
414.78594873570853,275.89360207460464,434.98445042876745,432.66108331595495
254.54437372410197,295.07254297338574,477.02838431030204,266.3334161495386
391.26464077881997,382.7545415981086,350.6861618688275,312.8813523954849
223.30153619039362,305.9889991931075,409.9354545510474,237.01308764922072
265.48343285012726,282.51314581423435,321.4963831873232,365.5656522686801
223.95624697902394,331.5231262155404,356.07489627710635,61.16753130568367
315.7103214337043,279.37281276909306,323.9066287980197,427.52424904204724
266.58772378977056,298.6901005737283,530.3962434222408,294.8459226457416
256.5853552793006,328.9612054623382,349.19182554567357,343.3267886688271
224.95337471672485,358.4079028541673,400.41873544482206,347.06008338288314
252.74734888512899,280.8817311224878,336.402079336034,307.5881729106743
183.49954424177918,295.9021776658263,478.8892335387394,331.26201162067946
109.08567285257429,368.4689019318261,419.1197808953879,388.78605315899824
134.234473650744,304.0657397629542,407.5986591274046,477.5489657949578
33.26701070612599,406.7027965681674,352.0550752116642,369.1189051595535
74.42715124954552,302.2065127935284,328.44457601307596,354.90005954812864
72.18671834531553,310.88458512170894,323.5951367320581,308.51265194459626
202.89913233835088,306.66430363233707,410.1761605750343,593.8907147007249
96.01559079686274,300.88029329193404,382.2310744075368,375.698672790301
125.2369778016352,298.30060124407134,377.3104612606882,613.2023946477877
243.09065929653144,254.90044426451203,296.9373727201992,334.59789943872653
85.00165053679096,322.2929309623925,335.68353573525815,485.8442605263465
183.42449678399885,341.0064330730487,393.6824899219308,444.8250935380792
229.07547630014042,341.4893262640046,363.2459314531621,419.93820389710595
85.15106841266731,300.0890726249919,388.68104109397837,385.0856719085718
258.3133634267862,363.9632861564346,351.2780395868871,524.6500864938812
251.84892002192709,323.6609751596007,396.3385073557421,90.3303725783872
317.5811767446362,291.12699077924685,277.3425216138972,213.237778383037
375.06132401191115,269.0761260731407,433.54850830082205,331.34820105533663
280.8498089344536,307.25759298589384,373.9827155385504,367.8048049166981
274.55325266722656,340.7616512431079,303.4340628676981,124.80449209636495
298.68036039420855,356.271317660781,333.12146940642344,129.76740344090788
359.88804559202134,327.47540900060864,397.0362168156639,303.58171085716185
401.6071083123183,288.48510773871317,334.96679480305903,293.3223636977307
336.2314930594193,378.22905772452657,385.1017961494683,202.32931422319626
275.18298490500786,358.0429596021437,374.5278938270324,279.14013561716206
266.28718966758987,283.92326799182274,409.7224929389799,228.98853841274996
134.16309246563395,309.03693594182107,407.7801340451989,178.98691307359118
103.53736633934913,326.7795791179074,511.5495149480441,340.50811670426845
143.96760458879308,329.63977809288167,475.41200369179404,410.0858368895109
155.29962506808454,348.7501415467776,320.3769782828501,154.73590510004388
220.3250731944026,395.75995330617286,413.3017689733429,308.94890687448174
112.07686256296849,388.5079537019321,405.79150910398187,479.99979815309007
99.75529419905502,340.66523755946946,370.8692201224168,328.7437114553845
178.168950225604,290.1239118939484,396.8569997996314,555.8801283570392
324.0033837842028,340.7284672534954,445.365858551472,471.6275719143614
334.77951372085323,345.0437925925937,374.8763732539851,474.64414537230033
259.3765068215016,373.33042111769197,474.55856649952796,303.71902677794367
365.04333847747944,329.5951307576184,368.7508026059734,344.82666036951434
394.7549297596449,251.5032131059596,330.98831182210915,365.3434324678163
360.8749213097179,293.510953409005,368.8075115797507,246.07540110103042
397.3712610347417,377.4788532732931,320.43385081754104,248.79836167372528
342.1526965591678,420.1743452583052,243.46505369793522,192.38659997840972
234.24915359250778,377.45915158412913,303.5302554314599,43.06670077144577
282.3137389553862,357.30750706362403,370.73611212115895,164.4662730195068
244.02724993031728,355.6146635056741,388.1884963217446,216.20502564771343
156.23260385726064,396.60926647838846,341.8739908952537,182.04734054713043
309.2276252880474,340.17031383119553,424.1583908874237,325.7798849996932
354.54374974501457,370.6446500595799,289.19362137725983,180.79902488251733
215.31261722718259,366.3216227209251,317.93817912292565,240.09816019235691
177.08847157593388,414.04683043182763,364.7010666648322,403.4616466208452
271.11414913005046,310.0333733577484,297.22660193239005,424.3622387229085
222.7312812226916,394.00446270803315,469.1198818225403,520.3218428334062
152.44431037440975,348.9292204665637,514.7704064130037,389.5850946974118
219.32418744616842,354.5222749337908,354.81599792727866,284.8077574019266
85.07713024491147,340.67202639577874,406.8702039240757,398.8658857079749
104.30105217020935,336.0704242402231,400.48434006795935,410.96704010056226
164.87722843859441,295.7568299035863,397.8069758941986,554.1313634871619
235.5163790436086,377.6952569818958,415.00610406254833,274.2395911047809
247.40638135629212,389.3645768955375,362.37826091036584,311.13068672853507
365.65942391806436,393.30185133815667,437.6288263482768,283.8779375140829
323.5117080837479,368.4460558266776,389.2664458948379,262.45078948544307
215.75509821937897,375.89915290590164,413.670213232977,286.96380960715163
214.037361694218,352.08903076186994,358.85469709686384,254.47634587748823
253.95116194158595,397.59731873065056,301.54969074238426,354.6055720486527
218.74152894355683,395.23058943300623,357.14461652127164,228.2486880138662
174.1831148713509,336.77077497744057,260.020617844041,274.9648909169493
200.38112497421014,344.1130610945455,342.71841640309196,437.6188193412157
236.85952799214726,366.2766654738663,461.7741167556516,301.56946257340564
288.341951952625,347.51460753204816,305.96520367120013,278.6335407427906
213.3216585868355,448.5154934922189,284.6448530932507,278.57903653462836
317.49948968398286,373.6704828338912,559.1496870788307,294.5815499902069
322.7587860921833,365.4044040427684,253.74398392565462,345.0176271167112
255.69496729288394,382.5203745289224,407.2839331520796,396.3733533901479
247.571174409248,356.7651476937929,397.1601186882009,407.1444153776218
154.70209018797846,373.26158254777204,310.613431406841,428.8966533471495
166.2375227600944,373.1127055490606,399.35190689036506,481.4688379823533
193.83297103836475,346.40411702089415,329.75808002934355,454.4882010170249
69.64708001131199,360.9706225006297,391.1321698285131,457.2432041514381
177.11875309080253,369.4991173618436,390.55195544665867,346.5131607924475
127.4757719823887,354.800838788165,297.3522252174451,383.5610212399988
168.60615031260863,349.2926215817356,303.1388024230906,450.0780825951037
178.2997785066443,376.1261321336258,286.3852578909719,459.9371919903994
320.1771879854738,395.2877088760573,321.06489453863725,453.2668703606317
311.9070011282758,298.1126822453971,425.46585097580845,499.1880957893421
400.10950319251833,287.7207749245794,437.9897278765632,473.31210841668326
287.2127692079601,335.6165151106661,469.51928371519887,493.02209437454303
236.95582282335272,284.823986797556,339.6050004547692,260.7388247904343
234.32270897349176,394.2575412085385,399.32853454666474,408.03494944654165
363.9444911293042,370.6813630897681,355.0314385076521,465.13993437322745
343.19898846287526,377.5144492298996,301.2879362693985,466.3522675651499
258.26093118678085,327.1579413224932,244.93467307440685,269.8698441541477
285.4639756950876,359.77960767757526,309.8084011084669,360.5113169184716
409.0397321325457,284.3564462824063,446.8213247066378,504.7065009538974
350.5424857352709,305.2315366335213,300.49275732692723,317.5015358668081
380.5992255223514,394.79518991710194,502.7678926753378,522.6240949934521
161.85909143040777,379.4825939837387,452.29221925372235,443.8629799615923
240.6043736879088,292.1220929342512,360.6055257190164,422.3930220271383
282.00939239936906,378.4966232739147,459.8783205701952,414.99727507672736
168.41645465241461,374.16282869579044,419.4516573480912,610.0769664009715
165.39357459788653,291.2646252239166,332.09267389698596,407.856944853019
187.73027275834357,337.0629540383494,455.10646236833713,526.6053324738333
128.0643001808811,376.1745899335519,358.1711021268215,473.6541270772515
17.821777092868516,390.4953793654944,430.55078793805836,376.0637400108698
73.46949910537644,374.5510536262385,395.15779553397124,529.5662991349806
112.37029540236777,418.8508110764513,413.9481911215339,501.77413559550286
195.5857792969892,312.34140558625,381.92988132235416,397.81899716993655
200.361543743948,368.78167393263567,414.7359438838537,444.05102261517584
261.1183009869316,386.18083993125674,411.79469685772176,394.22675051709945
279.73335834667665,381.924413360948,454.76069546851227,343.5877544757043
334.59474216636403,400.4504621181269,405.88860904087204,392.0377180666744
410.49901618995256,392.5823462618538,347.8016387163522,457.4612056896874
370.62146179932546,337.1020366249723,487.51306277479136,532.1125395380051
